Date,RELIANCE_sentiment,HDFCBANK_sentiment,INFY_sentiment,MM_sentiment,BHARTIARTL_sentiment,HUL_sentiment
2022-06-28,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-29,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-06-30,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-01,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-04,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-05,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-06,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-07,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-08,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-11,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-12,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-13,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-14,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-15,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-18,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-19,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-20,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-21,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-22,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-25,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-26,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-27,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-28,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-07-29,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-01,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-02,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-03,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-04,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-05,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-08,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-09,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-10,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-11,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-12,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-15,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-16,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-17,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-18,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-19,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-22,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-23,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-24,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-25,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-26,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-29,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-30,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-08-31,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-01,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-02,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-05,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-06,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-07,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-08,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-09,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-12,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-13,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-14,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-15,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-16,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-19,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-20,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-21,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-22,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-23,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-26,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-27,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-28,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-29,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-09-30,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-10-03,0.3100026349226634,0.0,0.0,0.0,0.0,0.9172748923301697
2022-10-04,0.8447549343109131,0.0,0.0,0.7769834995269775,0.0,0.9172748923301697
2022-10-05,0.8447549343109131,0.3864174008369446,-0.6579276919364929,0.6744376718997955,0.0,0.0
2022-10-06,-0.7729145884513855,0.3111644685268402,-0.6579276919364929,0.6744376718997955,0.0,0.0
2022-10-07,-0.7981217702229818,-0.1231507658958435,0.0,0.4927644530932109,0.0,0.27054967482884723
2022-10-10,0.0,0.0,-0.8998226523399353,0.0,0.0,0.27054967482884723
2022-10-11,0.0,0.0,-0.12130137532949448,0.0,0.0,-0.9570645093917847
2022-10-12,-0.907546877861023,0.42807185649871826,-0.4046196401119232,-0.39372137784957884,0.0,-0.9676710963249207
2022-10-13,-0.907546877861023,0.0,-0.36795395612716675,0.6539398431777954,0.0,-0.9550873041152954
2022-10-14,-0.907546877861023,0.0,0.4339837059378624,-0.9672830402851105,0.0,-0.9550873041152954
2022-10-17,-0.907546877861023,0.4235699474811554,0.17777063165392196,-0.12875811258951822,0.0,-0.9550873041152954
2022-10-18,0.8444757461547852,-0.231737419962883,0.0,0.0,0.0,-0.9550873041152954
2022-10-19,0.8720110456148783,0.0,0.0,0.9237147172292074,0.0,0.0
2022-10-20,0.9328570365905762,0.0,0.0,0.6408297419548035,0.0,0.0
2022-10-21,0.9505391716957092,0.5551743507385254,0.2526347517967224,-0.008422967265633977,0.0,-0.48081647157669066
2022-10-24,0.0,0.8711081147193909,-0.0883493959903717,-0.02873719280416315,0.0,0.5720741748809814
2022-10-25,0.0,0.0,-0.0883493959903717,0.0,0.0,0.051351726055145264
2022-10-26,0.774739146232605,-0.3227424621582031,-0.0883493959903717,0.9257656186819077,0.0,-0.5078106969594955
2022-10-27,0.5695394277572632,0.3658151179552078,-0.0883493959903717,0.9257656186819077,0.0,-0.09978872537612915
2022-10-28,0.906390905380249,-0.24391433596611023,-0.0883493959903717,0.3715972065925598,0.0,-0.09978872537612915
2022-10-31,0.8182047009468079,0.0,-0.0883493959903717,-0.01868763566017151,0.0,0.0
2022-11-01,0.8182047009468079,-0.01868349313735962,0.0,0.34536404269082205,0.0,0.735535454750061
2022-11-02,0.8182047009468079,-0.19311177730560303,0.0,0.5553849339485168,0.0,0.0
2022-11-03,0.8182047009468079,0.927831768989563,0.3069112002849579,-0.645503302415212,0.0,-0.7781876772642136
2022-11-04,0.8182047009468079,0.927831768989563,0.3069112002849579,0.02089601755142212,0.0,-0.1861746907234192
2022-11-07,0.2347324937582016,0.927831768989563,-0.8166441023349762,0.02089601755142212,0.0,0.8987367153167725
2022-11-08,0.10274699628353119,-0.0019742846488952637,-0.8166441023349762,0.02089601755142212,0.0,0.21187739074230194
2022-11-09,0.14841674055371964,0.21074163913726807,-0.8166441023349762,0.02089601755142212,0.0,0.21187739074230194
2022-11-10,0.024242868548945376,-0.3872560739517212,0.9362491369247437,-0.3196997443834941,0.0,0.0
2022-11-11,0.01615559756755829,-0.29115891456604004,0.9362491369247437,-0.4834149479866028,0.0,-0.2844700515270233
2022-11-14,0.0,0.939025342464447,0.8055622577667236,0.0,0.0,-0.2844700515270233
2022-11-15,-0.6615820441927228,0.0,0.34152789248360527,-0.24096597731113434,0.0,-0.9507243633270264
2022-11-16,-0.6615820441927228,0.0,-0.31577350543095517,-0.06466841697692871,0.0,0.0
2022-11-17,-0.6615820441927228,0.0,0.5375916063785553,0.2380419373512268,0.0,-0.5124404430389404
2022-11-18,-0.6615820441927228,0.4128308743238449,-0.46039238572120667,-0.9663353800773621,0.0,-0.6131370663642883
2022-11-21,0.34853294491767883,0.49403709173202515,-0.46039238572120667,-0.9518058151006699,0.0,-0.9296287695566813
2022-11-22,-0.9693443179130554,0.735478013753891,0.9283638199170431,-0.9668186604976654,0.0,-0.40570576786994933
2022-11-23,-0.8709608018398285,0.6661816239356995,0.22281970083713531,0.911555677652359,0.0,-0.948721706867218
2022-11-24,-0.95365309715271,0.0,0.7249971032142639,0.7303329706192017,0.0,0.41037964820861816
2022-11-25,-0.95365309715271,0.0,0.7152550220489502,0.7097265919049581,0.0,0.41037964820861816
2022-11-28,0.2526935636997223,-0.04476382902690342,0.7152550220489502,-0.7080954909324646,0.0,-0.8006211618582407
2022-11-29,0.8531254132588705,0.3629580480711801,0.5574209292729696,-0.7080954909324646,0.0,0.8163665533065796
2022-11-30,0.0,0.3006066083908081,0.39049071073532104,0.464535653591156,0.0,0.924968441327413
2022-12-01,0.9272319674491882,0.3006066083908081,-0.18957114219665527,0.41558605432510376,0.0,0.7647152543067932
2022-12-02,0.30975063641866046,0.865333080291748,0.18676098585128784,0.2948577205340068,0.0,0.7647152543067932
2022-12-05,0.30975063641866046,0.0,0.18676098585128784,-0.5889171262582144,0.0,-0.9432784676551819
2022-12-06,0.9202855825424194,0.36885389089584353,0.2124694585800171,-0.7197549045085907,0.0,-0.9651120702425638
2022-12-07,0.9202855825424194,0.0,0.0,-0.9623637199401855,0.0,-0.767362368106842
2022-12-08,0.9202855825424194,0.35085779428482056,0.0,-0.9643622040748596,0.0,0.881207287311554
2022-12-09,0.0,0.0,0.295416921377182,0.3512166937192281,0.0,0.8997452259063721
2022-12-12,0.7590094804763794,0.0,0.0,0.0,0.0,0.20250356197357178
2022-12-13,0.7590094804763794,0.7203261256217957,0.0,0.0,0.0,0.22979068756103516
2022-12-14,0.0,0.35022222995758057,0.0,0.09468057751655579,0.0,-0.5925476849079132
2022-12-15,0.0,0.15095801245082507,0.0,0.1235407292842865,0.0,-0.5925476849079132
2022-12-16,0.0,0.22642673552036285,0.0,0.0,0.0,0.80527663230896
2022-12-19,0.0,-0.5041532715161642,0.3237763047218323,-0.9601076046625773,0.0,-0.3096442461013794
2022-12-20,0.8976853787899017,0.3753563091158867,-0.7824084758758545,0.9179605756487165,0.0,0.9090381860733032
2022-12-21,-0.40005503594875336,0.0,-0.7824084758758545,-0.9668621569871902,0.0,-0.519608311355114
2022-12-22,0.0,0.0,0.9202457070350647,0.5886181741952896,0.0,0.5782758394877116
2022-12-23,0.0,0.0,0.0,-0.6449270447095236,0.0,0.46051082015037537
2022-12-26,-0.954645037651062,0.6806711405515671,0.0,-0.6449270447095236,0.0,0.46051082015037537
2022-12-27,0.0,0.16693867444992067,0.0,0.46295738220214844,0.0,0.35013948380947113
2022-12-28,0.0,0.16693867444992067,0.39610108733177185,0.12126373251279195,0.0,0.649245685338974
2022-12-29,-0.01201725857598441,0.3861069083213806,0.0,0.9355644583702087,0.0,0.030120640993118286
2022-12-30,0.0,0.0,0.0,-0.4859950989484787,0.0,-0.10148040737424578
2023-01-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-30,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-29,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-29,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-30,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-05-31,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-29,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-03,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-09,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-10,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-16,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-17,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-18,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-27,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-28,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-10-02,0.9303885102272034,0.0,0.0,0.0,0.0,0.0
2023-10-03,0.9303885102272034,0.8885307013988495,0.0,0.4016793370246887,0.6413391083478928,0.0
2023-10-04,-0.9625159859657287,-0.36951877389635357,0.0,0.9133272171020508,-0.16808660825093588,-0.3827497959136963
2023-10-05,0.0,0.2993735720713933,0.1537758708000183,0.9133272171020508,0.6662791967391968,0.0
2023-10-06,-0.48492196202278137,0.0145026296377182,-0.2882780969142914,-0.18414980173110962,0.0,-0.9549784660339355
2023-10-09,-0.48492196202278137,0.25222593545913696,-0.9667852520942688,0.925518274307251,0.024283969402313234,-0.06404063701629639
2023-10-10,-0.26772316296895343,0.0,-0.9667852520942688,-0.2651600480079651,-0.3671152889728546,-0.06404063701629639
2023-10-11,0.0,0.0,-0.9667852520942688,-0.2651600480079651,0.7825091779232025,0.46988484263420105
2023-10-12,0.0,0.0,-0.9667852520942688,0.9021787047386169,-0.007442012429237366,0.46988484263420105
2023-10-13,0.2808118164539337,0.0,0.06954215254102435,0.9021787047386169,-0.18929800391197205,0.0
2023-10-16,0.2808118164539337,-0.2876657545566559,-0.15583314214433944,0.9152635335922241,-0.18929800391197205,0.0
2023-10-17,0.77350252866745,0.4153005838394165,0.3610623876253764,-0.3848276138305664,-0.3848276138305664,-0.9649084409077963
2023-10-18,0.0,0.2087952038821052,0.020548057556152344,-0.5644567608833313,-0.5709640979766846,0.17097729444503784
